Order ID,Order Date,Customer Name,Order Type,Total Quantity,Perfume Oils Quantity,Perfume Oils Bottle Sizes,Unit Price(Perfume Oil),Body Splashes Quantity,Unit Price (Body Splashes),Boxed Perfume Quantity,Boxed Perfume(Unit Price),Total Price,Payment Method,Shipping Method,Shipping Cost,Order Status
745,2025-06-10 00:00:00,Ellen,Wholesale,54,7,50ml nozzle(Preorder),133.08,1,32.6,46,43.06,3014.92,Cash,Delivery,70,Complete
746,2025-04-24 00:00:00,Christopher Morris,Wholesale,28,9,6ml,13.61,14,18.37,5,39.96,579.47,Bank Transfer,Delivery,,Complete
747,2025-01-14 00:00:00,Hannah Everett,Retail,1,1,6ml,13.01,,,,,13.01,Cash,Pick Up,,Complete
748,2025-01-10 00:00:00,Sarah King,Wholesale,116,53,50ml nozzle(Preorder),107.61,63,30.43,,,7620.42,Cash,Pick Up,,Complete
749,2025-03-22 00:00:00,Krista Martinez,Retail,9,9,6ml,20.14,,,,,241.26,Bank Transfer,Delivery,60,Complete
750,2025-04-25 00:00:00,Joseph Shaw,Retail,7,7,30ml,92.45,,,,,647.15,Cash,Pick Up,,Complete
751,2025-06-04 00:00:00,Todd Moore,Wholesale,47,18,6ml,13.53,23,25.45,6,64.55,1216.19,Cash,Pick Up,,Complete
752,2025-05-01 00:00:00,Michelle Jacobs,Retail,3,2,30ml,96.66,1,29.44,,,222.76,Cash,Pick Up,,Complete
753,2025-01-26 00:00:00,Kristy Bryan,Wholesale,59,18,50ml nozzle(Preorder),101.39,5,20.95,36,39.25,3342.77,Cash,Pick Up,,Complete
754,2025-06-23 00:00:00,Angel May,Retail,5,1,50ml,84.23,1,18.31,3,91.43,376.83,Cash,Pick Up,,Complete
755,2025-03-29 00:00:00,Christabel C,Wholesale,22,10,3ml,10.26,6,20.05,6,44.13,487.68,Cash,Pick Up,,Complete
756,2025-01-29 00:00:00,Marilyn Wang,Wholesale,148,68,50ml nozzle(Preorder),126.79,19,28.27,61,35.5,11324.35,Cash,Delivery,,Complete
757,2025-02-10 00:00:00,Mark Jimenez,Wholesale,149,10,3ml,6.45,129,20.01,10,42.79,3073.69,Cash,Pick Up,,Complete
758,2025-04-23 00:00:00,Donna Frye,Retail,9,7,3ml,8.4,2,24.18,,,142.16,Mobile Money,Delivery,35,Complete
759,2025-04-03 00:00:00,Dr. Michael Evans,Wholesale,68,60,15ml,34.85,5,19.45,3,54.82,2352.71,Cash,Pick Up,,Complete
760,2025-05-13 00:00:00,Anthony Gonzales,Wholesale,44,33,6ml,7.93,6,25.29,5,94.1,883.93,Cash,Pick Up,,Complete
761,2025-03-22 00:00:00,Mr. Lawrence Edwards,Retail,1,1,3ml,12.8,,,,,47.8,Cash,Delivery,35,Complete
762,2025-04-13 00:00:00,Morgan Valencia,Wholesale,117,7,3ml,10.63,50,28.9,60,92.98,7178.21,Cash,Delivery,80,Complete
763,2025-06-14 00:00:00,Bianca Wood,Retail,6,2,15ml,48.5,,,4,71.95,444.8,Cash,Delivery,60,Complete
764,2025-03-27 00:00:00,Emma Owens,Retail,6,6,6ml,22.98,,,,,172.88,Bank Transfer,Delivery,35,Complete
765,2025-06-12 00:00:00,David Davis,Wholesale,139,138,6ml,7.17,1,27.38,,,1016.84,Cash,Pick Up,,Complete
766,2025-06-10 00:00:00,Kekeli,Retail,4,2,30ml,99.74,2,19.88,,,289.24,Cash,Delivery,50,Complete
767,2025-05-25 00:00:00,James Gilbert,Wholesale,18,3,15ml,36.23,14,18.09,1,52.41,414.36,Bank Transfer,Delivery,,Complete
768,2025-05-14 00:00:00,Sean Moore,Wholesale,95,38,50ml nozzle(Preorder),121.01,18,30.15,39,76.42,8121.46,Cash,Pick Up,,Complete
769,2025-04-16 00:00:00,Kenneth Edwards,Wholesale,89,66,6ml,19.51,18,24.14,5,35.06,1897.48,Cash,Pick Up,,Complete
770,2025-05-31 00:00:00,Zoe,Retail,3,3,30ml,81.56,,,,,244.68,Cash,Pick Up,,Complete
771,2025-04-17 00:00:00,Kathleen Robertson,Retail,5,4,50ml nozzle(Preorder),121.17,1,25.48,,,510.16,Cash,Pick Up,,Complete
772,2025-05-02 00:00:00,Mr. Alexander Landry MD,Wholesale,135,32,50ml nozzle(Preorder),99.75,62,34.46,41,64.95,8061.47,Cash,Delivery,70,Complete
773,2025-01-11 00:00:00,May,Retail,2,2,3ml,8.14,,,,,16.28,Cash,Pick Up,,Complete
774,2025-01-13 00:00:00,Cindy Gomez,Wholesale,101,39,15ml,30.53,23,18.48,39,38.29,3109.02,Cash,Pick Up,,Complete
775,2025-05-27 00:00:00,Johnny Khan,Retail,5,1,50ml nozzle(Preorder),124.44,1,20.08,3,53.1,363.82,Cash,Delivery,60,Complete
776,2025-06-12 00:00:00,Julie Herrera,Retail,6,6,30ml,96.69,,,,,620.14,Bank Transfer,Delivery,40,Complete
777,2025-04-10 00:00:00,Jessica Khan,Retail,8,2,50ml nozzle(Preorder),116.26,6,31.6,,,422.12,Cash,Pick Up,,Complete
778,2025-01-07 00:00:00,Pamela Diaz,Retail,6,4,50ml nozzle(Preorder),144.5,,,2,80.99,779.98,Bank Transfer,Delivery,40,Complete
779,2025-02-18 00:00:00,Kelly Lee,Retail,9,1,3ml,8.7,8,28.52,,,236.86,Bank Transfer,Delivery,,Complete
780,2025-01-22 00:00:00,Angel Gordon,Wholesale,36,34,3ml,7.37,,,2,42.82,336.22,Cash,Pick Up,,Complete
781,2025-02-16 00:00:00,Diana Hays,Retail,7,,,,7,32.65,,,278.55,Cash,Delivery,50,Complete
782,2025-02-06 00:00:00,Barbara Hester,Retail,7,4,3ml,14.84,,,3,67.01,260.39,Cash,Pick Up,,Complete
783,2025-01-26 00:00:00,Amanda,Wholesale,84,52,3ml,10.24,10,23.53,22,29.96,1506.9,Cash,Delivery,80,Complete
784,2025-05-10 00:00:00,Robert Morgan,Retail,6,2,3ml,7.6,3,22.07,1,70.98,212.39,Bank Transfer,Delivery,60,Complete
785,2025-05-22 00:00:00,Nicole Gonzalez,Wholesale,74,7,30ml,74.81,40,19.11,27,30.08,2160.23,Cash,Delivery,60,Complete
786,2025-05-19 00:00:00,Kathryn Williams,Wholesale,69,16,50ml,95.45,19,19.43,34,73.78,4474.89,Cash,Delivery,70,Complete
787,2025-06-17 00:00:00,Gary Wells,Wholesale,143,108,30ml,57.42,35,31.81,,,7314.71,Cash,Pick Up,,Complete
788,2025-03-14 00:00:00,Larry Robertson,Wholesale,21,15,50ml,80.34,2,29.56,4,99.95,1664.02,Bank Transfer,Delivery,,Complete
789,2025-04-21 00:00:00,Nana Kofi B,Wholesale,82,11,50ml nozzle(Preorder),77.99,50,20.37,21,68.07,3305.86,Cash,Pick Up,,Complete
790,2025-03-29 00:00:00,Louis Martin,Retail,6,5,50ml nozzle(Preorder),122.64,1,22.18,,,635.38,Cash,Pick Up,,Complete
791,2025-02-14 00:00:00,Nancy Evans MD,Retail,1,,,,,,1,71.83,106.83,Bank Transfer,Delivery,35,Complete
792,2025-06-22 00:00:00,Kim Erickson,Retail,7,1,50ml nozzle(Preorder),132.56,6,27.16,,,295.52,Cash,Pick Up,,Complete
793,2025-02-26 00:00:00,Akosua B,Retail,7,2,3ml,8.17,5,24.3,,,197.84,Mobile Money,Delivery,60,Complete
794,2025-04-03 00:00:00,Robert Richardson,Retail,6,1,50ml,136.27,,,5,86.21,607.32,Cash,Delivery,40,Complete
795,2025-05-25 00:00:00,Akorfa,Wholesale,7,3,3ml,12.4,3,27.67,1,63.57,183.78,Bank Transfer,Delivery,,Complete
796,2025-03-12 00:00:00,Veronica Silva,Wholesale,22,18,50ml nozzle(Preorder),74.23,1,22.41,3,69.03,1565.64,Bank Transfer,Delivery,,Complete
797,2025-04-15 00:00:00,Kekeli,Retail,9,7,30ml,92.82,,,2,95.9,891.54,Cash,Delivery,50,Complete
798,2025-05-17 00:00:00,Molly Watts,Retail,8,5,50ml nozzle(Preorder),111.23,,,3,48.01,700.18,Cash,Pick Up,,Complete
799,2025-03-05 00:00:00,John Coffey,Wholesale,106,24,3ml,12.49,42,31.73,40,99.3,5604.42,Mobile Money,Delivery,,Complete
800,2025-03-27 00:00:00,Iddris,Retail,2,2,3ml,10.94,,,,,21.88,Bank Transfer,Delivery,,Complete
801,2025-06-08 00:00:00,Paula Lane,Wholesale,33,30,15ml,41.57,1,31.97,2,65.42,1459.91,Bank Transfer,Delivery,50,Complete
802,2025-04-24 00:00:00,Lauren Jackson,Wholesale,120,74,3ml,13.28,7,33.58,39,55.17,3439.41,Mobile Money,Delivery,70,Complete
803,2025-04-13 00:00:00,Maame Yaa,Retail,2,,,,2,18.95,,,87.9,Cash,Delivery,50,Complete
804,2025-06-22 00:00:00,Sandra C,Wholesale,8,7,30ml,83.04,1,32.96,,,664.24,Bank Transfer,Delivery,50,Complete
805,2025-05-27 00:00:00,Lisa Randall,Retail,9,5,6ml,9.84,4,18.21,,,122.04,Mobile Money,Delivery,,Complete
806,2025-02-02 00:00:00,Christabel C,Retail,6,3,50ml nozzle(Preorder),131.04,3,21.16,,,491.6,Mobile Money,Delivery,35,Complete
807,2025-06-04 00:00:00,Michael Johnson,Retail,9,5,50ml,159.67,2,31.18,2,38.61,937.93,Cash,Pick Up,,Complete
808,2025-02-20 00:00:00,Ashley Smith,Retail,1,,,,,,1,45.09,105.09,Cash,Delivery,60,Complete
809,2025-05-29 00:00:00,Christian Vaughn,Wholesale,23,10,50ml nozzle(Preorder),100.92,3,29.76,10,61.65,1714.98,Cash,Pick Up,,Complete
810,2025-01-01 00:00:00,Reginald Knapp,Retail,10,4,15ml,37.43,3,25.72,3,84.82,541.34,Mobile Money,Delivery,60,Complete
811,2025-02-22 00:00:00,Nancy Brown,Wholesale,125,79,6ml,13.72,13,31.06,33,86.65,4347.11,Cash,Pick Up,,Complete
812,2025-01-08 00:00:00,Daniel Nguyen,Wholesale,98,1,15ml,25.12,9,19.96,88,48.92,4589.72,Mobile Money,Delivery,80,Complete
813,2025-03-09 00:00:00,Irene B,Wholesale,62,56,50ml nozzle(Preorder),81.33,2,32.41,4,45.71,4862.14,Mobile Money,Delivery,60,Complete
814,2025-06-19 00:00:00,Kelly Edwards,Wholesale,41,24,15ml,43.69,3,23.19,14,45.29,1752.19,Cash,Pick Up,,Complete
815,2025-05-17 00:00:00,Christabel C,Retail,2,,,,,,2,91.56,223.12,Mobile Money,Delivery,40,Complete
816,2025-02-08 00:00:00,Thomas Peterson,Retail,6,4,50ml nozzle(Preorder),112.23,1,18.79,1,72.35,540.06,Cash,Delivery,,Complete
817,2025-06-07 00:00:00,Raymond Le,Wholesale,77,16,50ml,149.93,54,33.06,7,43.07,4485.61,Bank Transfer,Delivery,,Complete
818,2025-05-07 00:00:00,Christabel C,Retail,9,5,50ml,121.78,3,23.47,1,54.92,734.23,Cash,Pick Up,,Complete
819,2025-04-12 00:00:00,Melissa Bishop,Retail,10,10,6ml,11.73,,,,,177.3,Mobile Money,Delivery,60,Complete
820,2025-05-13 00:00:00,David Grant,Retail,7,2,15ml,43.26,2,20.28,3,34.05,229.23,Cash,Pick Up,,Complete
821,2025-03-23 00:00:00,William Evans,Wholesale,125,65,15ml,33.24,39,25.95,21,57.44,4378.89,Cash,Pick Up,,Complete
822,2025-01-26 00:00:00,Daniel Bush,Wholesale,51,28,15ml,37.73,7,24.1,16,33.93,1848.02,Mobile Money,Delivery,80,Complete
823,2025-02-18 00:00:00,Blessing,Wholesale,145,51,6ml,17.01,42,22.25,52,81.66,6048.33,Cash,Pick Up,,Complete
824,2025-05-29 00:00:00,Gregory Peck,Wholesale,145,66,15ml,30.28,1,23.89,78,99.77,9804.43,Cash,Pick Up,,Complete
825,2025-05-13 00:00:00,Denise Martinez,Wholesale,126,83,6ml,20.23,32,21.87,11,80.08,3259.81,Mobile Money,Delivery,,Complete
826,2025-02-23 00:00:00,Jamie Baird,Retail,8,5,15ml,47.69,,,3,58.87,415.06,Cash,Pick Up,,Complete
827,2025-03-28 00:00:00,Tina Ballard,Wholesale,101,17,6ml,10.76,73,30.54,11,63.99,3116.23,Cash,Pick Up,,Complete
828,2025-06-11 00:00:00,Dwayne Klein,Retail,7,4,50ml,82.09,2,31.35,1,94.39,535.45,Bank Transfer,Delivery,50,Complete
829,2025-06-13 00:00:00,Jeremy Scott,Retail,7,3,3ml,11.37,3,21.2,1,35.82,133.53,Cash,Pick Up,,Complete
830,2025-01-07 00:00:00,Dale Ryan,Wholesale,49,6,50ml,73.23,43,32.05,,,1817.53,Cash,Pick Up,,Complete
831,2025-04-16 00:00:00,Amanda,Retail,5,1,15ml,44.89,1,19.19,3,32.14,200.5,Cash,Delivery,40,Complete
832,2025-03-21 00:00:00,Melissa Taylor,Wholesale,39,34,30ml,81.27,3,24.61,2,93.06,3073.13,Mobile Money,Delivery,50,Complete
833,2025-04-25 00:00:00,Laurie Sanchez,Retail,3,2,50ml,144.51,,,1,61.04,385.06,Mobile Money,Delivery,35,Complete
834,2025-06-15 00:00:00,Akosua B,Wholesale,140,84,30ml,71.65,36,27.79,20,81.08,8640.64,Cash,Pick Up,,Complete
835,2025-02-15 00:00:00,Kiara Little,Retail,6,5,30ml,92.26,1,31.77,,,553.07,Mobile Money,Delivery,60,Complete
836,2025-03-12 00:00:00,Jason Love,Retail,8,6,6ml,19.87,2,19.62,,,198.46,Mobile Money,Delivery,40,Complete
837,2025-01-27 00:00:00,Randy Smith,Retail,2,2,30ml,88.23,,,,,226.46,Mobile Money,Delivery,50,Complete
838,2025-01-19 00:00:00,Tanya Russell,Retail,7,7,15ml,38.11,,,,,326.77,Mobile Money,Delivery,60,Complete
839,2025-02-04 00:00:00,Sherry Woods,Retail,7,5,30ml,97.12,2,24.74,,,585.08,Mobile Money,Delivery,50,Complete
840,2025-02-05 00:00:00,Victor Morris,Retail,8,7,3ml,11.48,,,1,45.45,125.81,Cash,Pick Up,,Complete
841,2025-02-13 00:00:00,Susan Davis,Retail,3,1,50ml,89.05,,,2,49.18,187.41,Cash,Pick Up,,Complete
842,2025-04-24 00:00:00,Kekeli,Retail,3,3,6ml,11.68,,,,,35.04,Mobile Money,Delivery,,Complete
843,2025-03-03 00:00:00,Kimberly Sharp,Wholesale,105,88,30ml,57.78,9,18.08,8,83.61,5986.24,Cash,Delivery,70,Complete
844,2025-06-20 00:00:00,Kekeli,Retail,1,,,,1,31.95,,,71.95,Mobile Money,Delivery,40,Complete
845,2025-04-20 00:00:00,May,Wholesale,112,65,15ml,31.11,6,28.66,41,72.98,5186.29,Cash,Pick Up,,Complete
846,2025-02-26 00:00:00,Nana Akua Lawyer,Wholesale,97,41,3ml,8.44,11,23.38,45,56.02,3124.12,Cash,Pick Up,,Complete
847,2025-01-27 00:00:00,Bob,Retail,1,,,,,,1,57.6,57.6,Cash,Pick Up,,Complete
848,2025-06-12 00:00:00,Susan Thompson,Wholesale,70,12,15ml,44.62,38,29.84,20,76.81,3285.56,Mobile Money,Delivery,80,Complete
849,2025-01-04 00:00:00,Casey Gillespie,Retail,8,1,3ml,11.95,5,27.95,2,55.53,262.76,Bank Transfer,Delivery,,Complete
850,2025-05-08 00:00:00,Jennifer Simpson DVM,Wholesale,85,30,30ml,81.75,47,28.54,8,32.31,4052.36,Cash,Pick Up,,Complete
851,2025-02-04 00:00:00,Tammy Mcdowell,Wholesale,102,26,6ml,21.21,4,28.17,72,96.1,7583.34,Cash,Pick Up,,Complete
852,2025-03-05 00:00:00,Keith Rodriguez,Wholesale,139,106,3ml,6.98,18,30.46,15,52.68,2138.36,Bank Transfer,Delivery,60,Complete
853,2025-06-12 00:00:00,Mrs. Virginia Daniels,Wholesale,103,66,6ml,13.08,20,18.1,17,90.63,2835.99,Mobile Money,Delivery,70,Complete
854,2025-04-30 00:00:00,Todd Rosales MD,Wholesale,38,5,50ml,109.24,11,31.52,22,42.71,1892.54,Bank Transfer,Delivery,60,Complete
855,2025-01-21 00:00:00,Brian Martin,Wholesale,68,54,50ml,80.15,2,22.85,12,60.28,5177.16,Cash,Delivery,80,Complete
856,2025-02-09 00:00:00,David Lopez,Retail,7,6,30ml,88.83,,,1,64.38,597.36,Cash,Pick Up,,Complete
857,2025-06-02 00:00:00,Rachel Bradley,Retail,1,1,3ml,13.12,,,,,13.12,Cash,Pick Up,,Complete
858,2025-05-01 00:00:00,Casey Chase,Wholesale,71,48,15ml,33.8,14,24.38,9,71.63,2688.39,Mobile Money,Delivery,80,Complete
859,2025-04-06 00:00:00,Nana Akua Lawyer,Wholesale,9,8,30ml,69.75,1,25.07,,,583.07,Cash,Pick Up,,Complete
860,2025-03-07 00:00:00,Samantha Robertson,Retail,10,1,3ml,14.94,6,20.12,3,95.11,460.99,Cash,Delivery,40,Complete
861,2025-04-19 00:00:00,Michael Lopez,Retail,9,7,50ml nozzle(Preorder),118.41,2,18.98,,,866.83,Cash,Pick Up,,Complete
862,2025-04-27 00:00:00,Franklin Wright,Wholesale,128,8,15ml,37.43,117,29.5,3,78.22,4065.6,Bank Transfer,Delivery,80,Complete
863,2025-05-31 00:00:00,David Molina,Wholesale,71,31,50ml,148.32,38,32.31,2,28.89,5883.48,Cash,Delivery,,Complete
864,2025-05-31 00:00:00,Elizabeth Sharp,Wholesale,138,48,6ml,19.62,54,22.3,36,49.76,3937.32,Cash,Pick Up,,Complete
865,2025-02-06 00:00:00,Matthew Schwartz,Retail,2,,,,2,27.73,,,55.46,Cash,Pick Up,,Complete
866,2025-04-17 00:00:00,Bryan Parker,Wholesale,107,89,3ml,13.39,9,31.88,9,28.11,1731.62,Bank Transfer,Delivery,,Complete
867,2025-02-24 00:00:00,Jonathan Jacobson,Retail,3,1,6ml,19.97,1,21.37,1,41.1,142.44,Bank Transfer,Delivery,60,Complete
868,2025-01-22 00:00:00,Zoe,Wholesale,55,16,30ml,77.31,26,28.62,13,90.52,3217.84,Cash,Delivery,60,Complete
869,2025-03-10 00:00:00,Emily Wilson,Retail,2,1,50ml,101.13,,,1,62.93,199.06,Mobile Money,Delivery,35,Complete
870,2025-05-05 00:00:00,Elizabeth Mendez,Wholesale,16,3,50ml,132.8,3,24.39,10,65.45,1126.07,Cash,Pick Up,,Complete
871,2025-04-13 00:00:00,Casey Hernandez,Retail,10,6,15ml,45.23,2,23.83,2,50.7,470.44,Bank Transfer,Delivery,50,Complete
872,2025-02-01 00:00:00,Lisa Perry,Wholesale,97,42,3ml,5.07,51,32.8,4,56.93,2173.46,Bank Transfer,Delivery,60,Complete
873,2025-03-24 00:00:00,Kaitlin Medina,Retail,4,2,50ml,141.76,1,32.79,1,65.07,416.38,Bank Transfer,Delivery,35,Complete
874,2025-05-02 00:00:00,Blessing,Wholesale,89,86,6ml,15.85,3,24.8,,,1517.5,Cash,Delivery,80,Complete
875,2025-01-23 00:00:00,Colleen Wright,Wholesale,104,37,50ml nozzle(Preorder),79.31,24,26.84,43,69.18,6623.37,Cash,Delivery,70,Complete
876,2025-02-13 00:00:00,Shelley Miller,Retail,3,3,30ml,93.25,,,,,319.75,Mobile Money,Delivery,40,Complete
877,2025-02-26 00:00:00,Michael Miller,Wholesale,33,27,3ml,6.4,5,33.79,1,92.99,434.74,Cash,Pick Up,,Complete
878,2025-01-24 00:00:00,Amy Kelley,Retail,2,2,50ml,137.02,,,,,274.04,Cash,Pick Up,,Complete
879,2025-06-17 00:00:00,Laura Hernandez,Retail,4,4,50ml nozzle(Preorder),117.16,,,,,468.64,Cash,Pick Up,,Complete
880,2025-04-05 00:00:00,Joseph Wilson,Retail,4,1,3ml,9.47,2,19.89,1,52.5,136.75,Bank Transfer,Delivery,35,Complete
881,2025-04-19 00:00:00,Iddris,Retail,10,,,,4,19.05,6,66.56,475.56,Cash,Pick Up,,Complete
882,2025-02-07 00:00:00,Kevin Davis,Retail,3,1,30ml,80.18,,,2,89.37,258.92,Cash,Pick Up,,Complete
883,2025-03-21 00:00:00,Rhonda Chavez,Retail,4,3,6ml,18.22,1,20.48,,,75.14,Cash,Delivery,,Complete
884,2025-01-16 00:00:00,Joyce Brown,Wholesale,76,73,50ml nozzle(Preorder),123.86,3,26.42,,,9121.04,Cash,Pick Up,,Complete
885,2025-04-11 00:00:00,Robert Cummings,Retail,3,1,6ml,19.91,2,18.89,,,117.69,Bank Transfer,Delivery,60,Complete
886,2025-04-11 00:00:00,Robert Reese,Wholesale,11,8,15ml,33.16,3,26.05,,,343.43,Cash,Pick Up,,Complete
887,2025-01-25 00:00:00,Amber Cooper,Retail,5,5,50ml nozzle(Preorder),142.81,,,,,714.05,Cash,Pick Up,,Complete
888,2025-02-20 00:00:00,Munira,Wholesale,83,58,6ml,15.35,20,25.51,5,62.74,1784.2,Mobile Money,Delivery,70,Complete
889,2025-06-23 00:00:00,Zachary Michael,Wholesale,98,92,50ml,65.89,6,31.35,,,6249.98,Cash,Delivery,,Complete
890,2025-06-01 00:00:00,Timothy Johnson,Wholesale,30,11,6ml,21.57,15,19.99,4,65.11,797.56,Cash,Pick Up,,Complete
891,2025-06-21 00:00:00,Randy Cannon,Wholesale,109,31,3ml,7.08,4,26.31,74,77.53,6061.94,Bank Transfer,Delivery,,Complete
892,2025-06-21 00:00:00,Maria Fisher,Retail,7,4,15ml,35.17,3,19.98,,,260.62,Bank Transfer,Delivery,60,Complete
893,2025-04-09 00:00:00,Janet Kane DVM,Wholesale,11,9,50ml,102.51,2,29.79,,,982.17,Mobile Money,Delivery,,Complete
894,2025-01-06 00:00:00,Michael Stanley,Retail,5,4,3ml,9.74,,,1,79.39,178.35,Bank Transfer,Delivery,60,Complete
895,2025-06-27 00:00:00,Martha Bailey,Retail,2,2,6ml,24.42,,,,,88.84,Bank Transfer,Delivery,40,Complete
896,2025-05-24 00:00:00,Nana Kofi B,Retail,6,,,,,,6,37.27,263.62,Mobile Money,Delivery,40,Complete
897,2025-01-12 00:00:00,Joshua Rice,Wholesale,27,3,15ml,31.95,16,27.26,8,58.46,1049.69,Cash,Delivery,50,Complete
898,2025-06-05 00:00:00,Courtney Smith,Retail,9,7,50ml,124.14,,,2,50.53,970.04,Cash,Pick Up,,Complete
899,2025-02-25 00:00:00,Edwin Nunez,Wholesale,31,2,3ml,6.63,7,23.1,22,87.95,2109.86,Bank Transfer,Delivery,,Complete
900,2025-06-16 00:00:00,Kim Morrow,Retail,3,3,50ml,102.95,,,,,308.85,Cash,Pick Up,,Complete
901,2025-06-28 00:00:00,Gregory Hill,Retail,8,1,50ml nozzle(Preorder),121.27,4,29.81,3,66.59,490.28,Bank Transfer,Delivery,50,Complete
902,2025-04-22 00:00:00,Molly Rodriguez,Retail,10,10,30ml,96.43,,,,,964.3,Cash,Pick Up,,Complete
903,2025-03-11 00:00:00,Jennifer Miranda,Wholesale,25,8,50ml,66.67,3,27.32,14,32.75,1133.82,Cash,Delivery,60,Complete
904,2025-02-01 00:00:00,Ella A,Retail,1,,,,1,34.65,,,94.65,Mobile Money,Delivery,60,Complete
905,2025-05-22 00:00:00,Irene B,Retail,2,2,50ml nozzle(Preorder),128.61,,,,,257.22,Cash,Pick Up,,Complete
906,2025-05-03 00:00:00,Alexis Harris,Wholesale,18,5,30ml,62.14,5,31.7,8,76.8,1083.6,Cash,Pick Up,,Complete
907,2025-01-14 00:00:00,Andrew Harper,Retail,1,,,,,,1,38.27,38.27,Cash,Pick Up,,Complete
908,2025-04-01 00:00:00,Amber Yang,Retail,4,4,50ml nozzle(Preorder),122.89,,,,,491.56,Cash,Pick Up,,Complete
909,2025-06-12 00:00:00,David Robinson,Retail,5,3,50ml nozzle(Preorder),144.07,2,31.84,,,495.89,Cash,Pick Up,,Complete
910,2025-01-15 00:00:00,Amy Gordon,Retail,7,5,50ml nozzle(Preorder),103.97,,,2,80.56,720.97,Bank Transfer,Delivery,40,Complete
911,2025-06-07 00:00:00,Irene B,Retail,1,1,30ml,89.96,,,,,149.96,Mobile Money,Delivery,60,Complete
912,2025-02-13 00:00:00,Kekeli,Retail,9,5,50ml nozzle(Preorder),133.06,1,33.65,3,99.94,998.77,Cash,Delivery,,Complete
913,2025-02-13 00:00:00,Robert Dennis,Wholesale,50,4,6ml,14.28,23,34.19,23,58.44,2187.61,Cash,Pick Up,,Complete
914,2025-03-17 00:00:00,Kyle Chambers,Wholesale,92,86,50ml,138.53,1,32.58,5,48.88,12190.56,Cash,Pick Up,,Complete
915,2025-01-15 00:00:00,Eric Thomas,Wholesale,106,27,50ml nozzle(Preorder),103.51,39,33.19,40,95.35,7903.18,Cash,Pick Up,,Complete
916,2025-01-03 00:00:00,Connie Turner,Retail,6,2,3ml,7.24,2,33.13,2,41.4,163.54,Cash,Pick Up,,Complete
917,2025-02-27 00:00:00,Akorfa,Wholesale,27,16,6ml,12.54,8,33.52,3,28.5,554.3,Cash,Pick Up,,Complete
918,2025-06-18 00:00:00,Travis Hobbs,Retail,5,2,6ml,17.12,3,22.58,,,101.98,Cash,Pick Up,,Complete
919,2025-02-04 00:00:00,Lori Simmons,Wholesale,41,22,3ml,8.08,13,32.8,6,42.29,917.9,Mobile Money,Delivery,60,Complete
920,2025-01-31 00:00:00,William David DDS,Retail,1,,,,,,1,96.28,96.28,Cash,Pick Up,,Complete
921,2025-02-03 00:00:00,Emma Butler,Retail,3,2,50ml,145.34,1,30.61,,,321.29,Cash,Pick Up,,Complete
922,2025-04-20 00:00:00,Afia A,Wholesale,38,9,50ml,57.32,11,29.64,18,31.75,1413.42,Cash,Pick Up,,Complete
923,2025-03-13 00:00:00,James Webster,Wholesale,117,61,15ml,34.46,18,30.94,38,45.84,4470.9,Mobile Money,Delivery,70,Complete
924,2025-06-11 00:00:00,Samuel Turner,Retail,4,3,30ml,94.13,,,1,86.32,408.71,Bank Transfer,Delivery,40,Complete
925,2025-01-24 00:00:00,Renee Melendez,Wholesale,36,8,3ml,7.36,12,21.27,16,38.53,930.6,Mobile Money,Delivery,,Complete
926,2025-03-10 00:00:00,Tracy Grant,Retail,7,4,6ml,13.72,1,26.15,2,64.71,260.45,Mobile Money,Delivery,50,Complete
927,2025-02-24 00:00:00,David Harris,Retail,7,3,3ml,8.62,2,18.01,2,75.55,212.98,Cash,Pick Up,,Complete
928,2025-01-04 00:00:00,Tammy Boone,Retail,10,1,6ml,12.29,6,26.35,3,52.07,361.6,Bank Transfer,Delivery,35,Complete
929,2025-02-23 00:00:00,Nathaniel Lee,Wholesale,90,46,50ml nozzle(Preorder),120.62,23,26.99,21,54.75,7319.04,Cash,Pick Up,,Complete
930,2025-04-25 00:00:00,Michael Morrison,Wholesale,33,8,50ml nozzle(Preorder),109.12,20,18.7,5,97.72,1785.56,Bank Transfer,Delivery,50,Complete
931,2025-02-19 00:00:00,Chelsea Gill,Wholesale,145,87,50ml nozzle(Preorder),100.82,19,30.94,39,66.42,12009.58,Mobile Money,Delivery,60,Complete
932,2025-04-18 00:00:00,Kristin Mendoza,Retail,9,5,30ml,92.6,2,20,2,59.4,621.8,Cash,Pick Up,,Complete
933,2025-04-12 00:00:00,Felicia Krueger,Wholesale,48,38,50ml nozzle(Preorder),132.89,4,22.92,6,96.82,5722.42,Mobile Money,Delivery,,Complete
934,2025-02-10 00:00:00,Timothy Hayden,Wholesale,48,28,30ml,75.12,16,24.63,4,71.72,2834.32,Mobile Money,Delivery,50,Complete
935,2025-03-10 00:00:00,Zachary Mendoza,Wholesale,137,116,50ml nozzle(Preorder),116.84,16,22.4,5,89.38,14358.74,Cash,Pick Up,,Complete
936,2025-02-04 00:00:00,Larry Harris,Wholesale,63,5,6ml,10.53,34,28.87,24,95.83,3334.15,Cash,Pick Up,,Complete
937,2025-03-25 00:00:00,Kristen Rowe,Wholesale,69,26,3ml,5.05,34,23.91,9,71.57,1588.37,Cash,Pick Up,,Complete
